Age,LDTAcc,RT,AttentionCheck,AgeOfMachine,TrialN,ProbeType,ProbePosition,SubjectType,SubjectFreq,SubjectLength,Browser,ProbeFrequency,ProbeCosine,ProbeWord,HasCheck,StimType,StimID,ReadingTime,Condition,OS,fullSentence,TimeTaken,Participant
NA,1,608.5,0,NA,11,UNREL,AFTER-VP,QNP,3.499480888,9,Chrome,3.900709192,0.110577655,SALON,0,experimental,37,2200.4,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every biologist clearly should have replaced the equipment, mentions The Telegraph.",33.2,56
NA,1,638.3,0,NA,12,UNREL,AFTER-V,QNP,3.001120593,6,Chrome,3.930647709,0.092758339,TUTOR,0,experimental,43,1532.5,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every grocer certainly should have vetoed the proposal, mentions The Telegraph.",33.2,56
NA,1,689.2,0,NA,14,NONCE,AFTER-VP,QNP,5.294762043,8,Chrome,NA,NA,GLUSK,0,experimental,3,2332.9,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every director definitely should have reconsidered the offer, reports The BBC.",33.2,56
NA,1,698.4,0,NA,15,UNREL,AFTER-V,DNP,5.005747312,9,Chrome,3.519602188,0.028582389,POUCH,0,experimental,18,1450.1,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the executive clearly should have paid the fine, suggests The Guardian.",33.2,56
NA,1,834,0,NA,17,UNREL,AFTER-V,DNP,5.617442386,7,Chrome,4.199949835,0.072750297,WHEAT,0,experimental,42,1449.7,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the company definitely should have announced the appointment, mentions The Guardian.",33.2,56
NA,1,644.7,0,NA,18,REL,AFTER-VP,QNP,4.382518198,9,Chrome,4.578922163,0.297423709,PLANE,0,experimental,11,2250.3,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every passenger definitely should have demanded the refund, reports The Independent.",33.2,56
NA,1,833.7,0,NA,19,REL,AFTER-V,DNP,3.506495478,6,Chrome,3.122361874,0.646292904,LAGER,0,experimental,52,1416.5,DNP-REL-AFTER-V,Win32,"Given the change in the law, the brewer clearly should have warned the supplier, says The Times.",33.2,56
NA,1,599.7,0,NA,24,REL,AFTER-VP,DNP,2.761427779,7,Chrome,4.606665233,0.479175879,LUNCH,0,experimental,34,2100.2999999999997,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the caterer certainly should have amended the wording, claims The Times.",33.2,56
NA,1,583.3000000000001,1,NA,25,REL,AFTER-VP,QNP,2.794650654,7,Chrome,3.193575913,0.504048878,LORRY,1,experimental,23,2000.1000000000001,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every trucker obviously should have notified the firm, suggests The Independent.",33.2,56
NA,1,634.1,1,NA,26,NONCE,AFTER-VP,DNP,3.331052745,7,Chrome,NA,NA,DWERT,1,experimental,14,2032.8,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the midwife clearly should have taken the initiative, suggests The Sun.",33.2,56
NA,1,576.4,0,NA,31,REL,AFTER-V,QNP,2.935126552,6,Chrome,4.850225334,0.693079255,GRANT,0,experimental,29,1367,QNP-REL-AFTER-V,Win32,"Given the change in the law, every funder obviously should have released the document, claims The Independent.",33.2,56
NA,1,769,1,NA,32,NONCE,AFTER-V,QNP,2.459390987,7,Chrome,NA,NA,LERTH,1,experimental,57,1300.8,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every milkman certainly should have involved the union, says The BBC.",33.2,56
NA,1,730,0,NA,34,UNREL,AFTER-V,QNP,4.216284055,12,Chrome,4.938331983,0.110552167,YOUTH,0,experimental,31,1284.3,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every photographer clearly should have cancelled the subscription, claims The Telegraph.",33.2,56
NA,1,554.6999999999999,0,NA,35,UNREL,AFTER-V,QNP,4.141850119,8,Chrome,3.39835149,0.049636608,SLANG,0,experimental,7,1283.6000000000001,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every investor definitely should have updated the protocol, reports The Telegraph.",33.2,56
NA,1,657.8000000000001,0,NA,37,NONCE,AFTER-VP,DNP,4.104575844,10,Chrome,NA,NA,QUIBS,0,experimental,2,2133.9,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the politician obviously should have upheld the change, reports The Sun.",33.2,56
NA,1,597.0999999999999,0,NA,38,REL,AFTER-VP,QNP,3.563555912,8,Chrome,4.884322105,0.704060439,TRAIN,0,experimental,59,2066.6000000000004,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every commuter definitely should have reported the matter, says The Independent.",33.2,56
NA,1,728.5,0,NA,39,NONCE,AFTER-V,QNP,3.407217937,7,Chrome,NA,NA,SONGE,0,experimental,21,1250.8,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every plumber definitely should have renewed the insurance, suggests The BBC.",33.2,56
NA,1,668.4,0,NA,40,NONCE,AFTER-VP,DNP,3.672348826,8,Chrome,NA,NA,YURFS,0,experimental,50,1866.8,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the comedian obviously should have considered the damage, says The Sun.",33.2,56
NA,1,625.7,0,NA,41,NONCE,AFTER-VP,QNP,3.784228166,8,Chrome,NA,NA,KNARN,0,experimental,39,2033.7999999999997,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every mechanic certainly should have destroyed the data, mentions The BBC.",33.2,56
NA,1,591.0999999999999,0,NA,42,REL,AFTER-V,DNP,3.571960851,11,Chrome,5.026411461,0.703118549,RADIO,0,experimental,28,1287.3000000000002,DNP-REL-AFTER-V,Win32,"Given the change in the law, the broadcaster definitely should have rectified the situation, claims The Times.",33.2,56
NA,1,562.4,0,NA,44,REL,AFTER-V,DNP,3.734240866,10,Chrome,5.445211745,0.309071146,MONEY,0,experimental,4,1300.4,DNP-REL-AFTER-V,Win32,"Given the change in the law, the accountant clearly should have disclosed the information, reports The Times.",33.2,56
NA,1,613.1999999999999,0,NA,46,NONCE,AFTER-VP,QNP,4.257983625,9,Chrome,NA,NA,YAWKS,0,experimental,51,1916.7,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every architect definitely should have extended the deadline, says The BBC.",33.2,56
NA,1,525.6999999999999,1,NA,47,REL,AFTER-VP,DNP,5.075778593,7,Chrome,5.575114555,0.143788679,ORDER,1,experimental,10,1833.1,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the manager obviously should have refuted the rise, reports The Times.",33.2,56
NA,1,577,0,NA,48,UNREL,AFTER-V,DNP,2.954817735,7,Chrome,4.227867511,0.200530544,MERCY,0,experimental,54,1183.4,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the postman obviously should have consulted the website, says The Guardian.",33.2,56
NA,1,956.5,1,NA,49,UNREL,AFTER-V,DNP,3.927682114,9,Chrome,3.549681245,0.073515012,STOUT,1,experimental,6,1200.1,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the performer obviously should have signed the petition, reports The Guardian.",33.2,56
NA,1,704.0999999999999,0,NA,51,NONCE,AFTER-VP,DNP,3.485497116,5,Chrome,NA,NA,BESKS,0,experimental,26,2017.1000000000001,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the vicar certainly should have obeyed the decision, claims The Sun.",33.2,56
NA,1,581.9,0,NA,53,UNREL,AFTER-V,QNP,3.570916411,9,Chrome,3.990911755,0.039438298,BRIDE,0,experimental,55,1316.8999999999999,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every physicist definitely should have interrupted the meeting, says The Telegraph.",33.2,56
NA,1,502,0,NA,54,UNREL,AFTER-V,QNP,3.496627781,10,Chrome,4.453364025,0.066770659,PIANO,0,experimental,19,1148.6000000000001,QNP-UNREL-AFTER-V,Win32,"Given the change in the law, every advertiser obviously should have accepted the blame, suggests The Telegraph.",33.2,56
NA,1,607.4000000000001,1,NA,59,REL,AFTER-V,QNP,3.827345184,7,Chrome,4.538804727,0.356322599,SMILE,1,experimental,53,1300.2,QNP-REL-AFTER-V,Win32,"Given the change in the law, every dentist certainly should have asked the question, says The Independent.",33.2,56
NA,1,590.1999999999999,0,NA,60,NONCE,AFTER-V,QNP,4.042783642,7,Chrome,NA,NA,LORKS,0,experimental,9,1184.3,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every builder certainly should have filed the report, reports The BBC.",33.2,56
NA,1,572.6,1,NA,62,REL,AFTER-V,DNP,3.296803811,9,Chrome,4.753427409,0.337449731,AGENT,1,experimental,40,1150.9,DNP-REL-AFTER-V,Win32,"Given the change in the law, the informant obviously should have examined the contract, mentions The Times.",33.2,56
NA,1,728.1,0,NA,63,REL,AFTER-VP,DNP,4.510372539,8,Chrome,4.993537163,0.442868415,MOVIE,0,experimental,58,1754.1,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the producer obviously should have addressed the inequality, says The Times.",33.2,56
NA,1,560.6999999999999,0,NA,64,UNREL,AFTER-VP,QNP,3.659160937,8,Chrome,4.273577104,0.146049347,ALARM,0,experimental,49,1850.1000000000001,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every examiner certainly should have enforced the rule, says The Telegraph.",33.2,56
NA,1,733.4000000000001,1,NA,65,NONCE,AFTER-VP,QNP,4.064504628,7,Chrome,NA,NA,PANCH,1,experimental,27,1863.2,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every cleaner clearly should have discarded the item, claims The BBC.",33.2,56
NA,1,632.3,0,NA,67,REL,AFTER-VP,DNP,3.651952199,6,Chrome,3.815537153,0.477421541,BEARD,0,experimental,22,1750.1,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the barber clearly should have heeded the advice, suggests The Times.",33.2,56
NA,1,539.2,0,NA,71,UNREL,AFTER-VP,DNP,4.78505379,8,Chrome,3.844663502,0.042999458,BINGO,0,experimental,24,1834.3,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the graduate certainly should have contacted the council, suggests The Guardian.",33.2,56
NA,1,583.8,0,NA,72,UNREL,AFTER-VP,QNP,3.96226586,7,Chrome,3.755853299,0.012195619,MODEM,0,experimental,25,1865.3999999999999,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every athlete obviously should have declared the affiliation, claims The Telegraph.",33.2,56
NA,1,557.5,0,NA,73,REL,AFTER-VP,DNP,3.681799882,10,Chrome,4.975835563,0.258602769,MATCH,0,experimental,46,1918.9,DNP-REL-AFTER-VP,Win32,"Given the change in the law, the footballer definitely should have told the truth, mentions The Times.",33.2,56
NA,1,635.1999999999999,1,NA,77,NONCE,AFTER-V,DNP,4.166816978,8,Chrome,NA,NA,BRURL,1,experimental,20,1219.1000000000001,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the activist certainly should have claimed the compensation, suggests The Sun.",33.2,56
NA,1,943.3000000000001,0,NA,78,UNREL,AFTER-V,DNP,4.33783738,9,Chrome,3.65360327,0.040631859,AISLE,0,experimental,30,1167.3,DNP-UNREL-AFTER-V,Win32,"Given the change in the law, the publisher certainly should have defined the term, claims The Guardian.",33.2,56
NA,1,538.6999999999999,0,NA,79,REL,AFTER-V,QNP,3.949644483,9,Chrome,5.474563669,0.500925534,MUSIC,0,experimental,41,1200.1,QNP-REL-AFTER-V,Win32,"Given the change in the law, every conductor clearly should have avoided the behaviour, mentions The Independent.",33.2,56
NA,1,560.6999999999999,0,NA,80,REL,AFTER-VP,QNP,3.583221526,11,Chrome,4.682414816,0.345946689,SPORT,0,experimental,35,1783.5,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every commentator clearly should have condoned the sanction, claims The Independent.",33.2,56
NA,1,561.4,0,NA,87,REL,AFTER-VP,QNP,3.223196377,7,Chrome,5.311004219,0.31482591,MODEL,0,experimental,47,1767.1,QNP-REL-AFTER-VP,Win32,"Given the change in the law, every stylist certainly should have read the guidance, mentions The Independent.",33.2,56
NA,1,596.1999999999999,0,NA,90,NONCE,AFTER-V,DNP,4.438372257,6,Chrome,NA,NA,GELPS,0,experimental,56,1233.8,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the singer clearly should have sued the organiser, says The Sun.",33.2,56
NA,1,584.2,0,NA,92,UNREL,AFTER-VP,DNP,4.460251055,8,Chrome,3.430462728,0.053296581,ACORN,0,experimental,12,1821,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the employer clearly should have borne the brunt, reports The Guardian.",33.2,56
NA,1,571.6,0,NA,93,NONCE,AFTER-VP,QNP,3.484128918,6,Chrome,NA,NA,GUTHS,0,experimental,15,1837.1,QNP-NONCE-AFTER-VP,Win32,"Given the change in the law, every jockey obviously should have abandoned the practice, suggests The BBC.",33.2,56
NA,1,962.8,1,NA,96,UNREL,AFTER-VP,DNP,3.147773871,9,Chrome,3.874821707,0.024638016,ONION,1,experimental,36,1800.1000000000001,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the paramedic definitely should have joined the protest, claims The Guardian.",33.2,56
NA,1,676.9,1,NA,107,UNREL,AFTER-VP,QNP,4.054597373,7,Chrome,3.463204461,0.239131041,CADET,1,experimental,1,1769.8,QNP-UNREL-AFTER-VP,Win32,"Given the change in the law, every surgeon certainly should have undertaken the training, reports The Telegraph.",33.2,56
NA,1,601.1,1,NA,110,UNREL,AFTER-VP,DNP,4.223689768,7,Chrome,3.744015211,0.030983292,SPOON,1,experimental,48,1704.3999999999999,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the analyst obviously should have acknowledged the failing, mentions The Guardian.",33.2,56
NA,1,666.6,0,NA,113,NONCE,AFTER-V,DNP,3.603458685,5,Chrome,NA,NA,PIVED,0,experimental,8,1183.4,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the boxer clearly should have informed the association, reports The Sun.",33.2,56
NA,1,600.5,0,NA,114,NONCE,AFTER-VP,DNP,3.671694735,6,Chrome,NA,NA,MAFTS,0,experimental,38,1649.3,DNP-NONCE-AFTER-VP,Win32,"Given the change in the law, the sailor definitely should have known the risk, mentions The Sun.",33.2,56
NA,1,533.6999999999999,1,NA,117,NONCE,AFTER-V,QNP,3.541556206,8,Chrome,NA,NA,NORPS,1,experimental,45,1150,QNP-NONCE-AFTER-V,Win32,"Given the change in the law, every gardener clearly should have verified the claim, mentions The BBC.",33.2,56
NA,1,757.1,1,NA,118,UNREL,AFTER-VP,DNP,2.442833304,8,Chrome,3.583693845,0.332504352,PIPER,1,experimental,60,1701.8,DNP-UNREL-AFTER-VP,Win32,"Given the change in the law, the hotelier clearly should have made the transition, says The Guardian.",33.2,56
NA,1,718.4000000000001,0,NA,120,NONCE,AFTER-V,DNP,4.271877839,7,Chrome,NA,NA,ROKES,0,experimental,44,1133.6,DNP-NONCE-AFTER-V,Win32,"Given the change in the law, the soldier obviously should have raised the concern, mentions The Sun.",33.2,56
25,1,712.0999999999999,0,2,1,REL,AFTER-VP,QNP,3.485497116,5,Chrome,4.909946679,0.387246038,FAITH,0,experimental,26,2400.3,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every vicar certainly should have obeyed the decision, claims The Sun.",19.733333333333334,57
25,1,1096.1000000000001,0,2,2,REL,AFTER-V,DNP,4.216284055,12,Chrome,5.236261817,0.645265134,IMAGE,0,experimental,31,1316.5,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the photographer clearly should have cancelled the subscription, claims The Telegraph.",19.733333333333334,57
25,1,713.8,0,2,3,REL,AFTER-VP,QNP,3.331052745,7,Chrome,4.789408745,0.686182952,BIRTH,1,experimental,14,2234.2,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every midwife clearly should have taken the initiative, suggests The Sun.",19.733333333333334,57
25,1,698.4,0,2,6,UNREL,AFTER-VP,QNP,3.087558969,8,Chrome,3.929769388,0.095724535,SHARK,0,experimental,16,2266.9,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every motorist certainly should have received the letter, suggests The Times.",19.733333333333334,57
25,1,868.4,0,2,11,UNREL,AFTER-VP,DNP,3.784228166,8,Chrome,4.091225612,0.144013775,PEARL,0,experimental,39,2099.6,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the mechanic certainly should have destroyed the data, mentions The BBC.",19.733333333333334,57
25,1,1882,1,2,12,REL,AFTER-VP,DNP,4.054597373,7,Chrome,4.235952941,0.245669374,KNIFE,1,experimental,1,2382.7,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the surgeon certainly should have undertaken the training, reports The Telegraph.",19.733333333333334,57
25,1,1014.9999999999999,0,2,14,NONCE,AFTER-VP,QNP,5.617442386,7,Chrome,NA,NA,STRUG,0,experimental,42,2182.7999999999997,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every company definitely should have announced the appointment, mentions The Guardian.",19.733333333333334,57
25,1,595.4000000000001,1,2,16,UNREL,AFTER-VP,DNP,4.064504628,7,Chrome,4.254807488,0.128075313,ALIEN,1,experimental,27,1884.7,DNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, the cleaner clearly should have discarded the item, claims The BBC.",19.733333333333334,57
25,1,1290.8999999999999,0,2,20,REL,AFTER-VP,DNP,3.96226586,7,Chrome,4.351910561,0.674954706,MEDAL,0,experimental,25,2250.6,DNP-REL-AFTER-VP,MacIntel,"Given the change in the law, the athlete obviously should have declared the affiliation, claims The Telegraph.",19.733333333333334,57
25,1,722.3000000000001,0,2,21,UNREL,AFTER-V,QNP,3.681799882,10,Chrome,4.022054607,-3.5711e-5,TRUNK,0,experimental,46,1400.3000000000002,QNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, every footballer definitely should have told the truth, mentions The Times.",19.733333333333334,57
25,1,809,1,2,23,UNREL,AFTER-V,DNP,2.459390987,7,Chrome,4.142626275,0.34483263,TIGER,1,experimental,57,1499.8,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the milkman certainly should have involved the union, says The BBC.",19.733333333333334,57
25,1,2042.3,0,2,25,NONCE,AFTER-VP,QNP,2.954817735,7,Chrome,NA,NA,GLIMP,0,experimental,54,1917.1000000000001,QNP-NONCE-AFTER-VP,MacIntel,"Given the change in the law, every postman obviously should have consulted the website, says The Guardian.",19.733333333333334,57
25,1,1212.6,0,2,26,REL,AFTER-V,DNP,3.570916411,9,Chrome,4.427679227,0.456487588,LASER,0,experimental,55,1067.6000000000001,DNP-REL-AFTER-V,MacIntel,"Given the change in the law, the physicist definitely should have interrupted the meeting, says The Telegraph.",19.733333333333334,57
25,1,1580.8,0,2,28,UNREL,AFTER-VP,QNP,3.296803811,9,Chrome,3.689125491,0.137191468,BASIL,1,experimental,40,1784,QNP-UNREL-AFTER-VP,MacIntel,"Given the change in the law, every informant obviously should have examined the contract, mentions The Times.",19.733333333333334,57
25,1,1125.1,1,2,29,UNREL,AFTER-V,DNP,4.528661332,8,Chrome,3.821678729,0.096814912,CURRY,1,experimental,33,1149.8,DNP-UNREL-AFTER-V,MacIntel,"Given the change in the law, the engineer obviously should have forseen the issue, claims The BBC.",19.733333333333334,57
25,1,775.8000000000001,0,2,33,REL,AFTER-V,QNP,4.189108375,6,Chrome,5.35321928,0.284884024,FIELD,0,experimental,32,1000.1,QNP-REL-AFTER-V,MacIntel,"Given the change in the law, every farmer definitely should have condemned the behaviour, claims The Sun.",19.733333333333334,57
25,1,941.5,1,2,36,NONCE,AFTER-V,QNP,4.223689768,7,Chrome,NA,NA,THOOB,1,experimental,48,1215.8,QNP-NONCE-AFTER-V,MacIntel,"Given the change in the law, every analyst obviously should have acknowledged the failing, mentions The Guardian.",19.733333333333334,57
25,1,861,0,2,37,REL,AFTER-VP,QNP,3.671694735,6,Chrome,4.714494586,0.436893167,OCEAN,0,experimental,38,1650,QNP-REL-AFTER-VP,MacIntel,"Given the change in the law, every sailor definitely should have known the risk, mentions The Sun.",19.733333333333334,57
